row_index,page,text,x0,y0,x1,y1
44,3,"1,081,945.92",480.79,331.71,538.90,341.71
44,3,warna,266.60,339.02,288.26,347.02
44,3,Putih(Graphite,290.75,339.02,341.61,347.02
44,3,Black),344.10,339.02,365.56,347.02
45,3,Saklar,266.60,356.15,288.13,364.15
45,3,1-Tombol,290.62,356.15,324.18,364.15
45,3,1-,326.67,356.15,333.94,364.15
45,3,460,67.92,362.66,81.00,370.66
45,3,8536,109.76,362.66,127.20,370.66
45,3,701011,144.15,362.66,170.31,370.66
45,3,26,214.70,362.66,223.42,370.66
45,3,200,399.27,362.66,412.35,370.66
45,3,"16,783.78",427.74,362.66,463.09,370.66
45,3,"3,356,756.00",480.79,361.86,538.90,371.86
45,3,Arah,266.60,369.17,282.92,377.17
45,3,(Graphite,285.42,369.17,318.46,377.17
45,3,Black),320.95,369.17,342.41,377.17
46,3,Saklar,266.60,386.29,288.13,394.29
46,3,1-Tombol,290.62,386.29,324.18,394.29
46,3,2-,326.67,386.29,333.94,394.29
46,3,470,67.92,392.81,81.00,400.81
46,3,8536,109.76,392.81,127.20,400.81
46,3,701012,144.15,392.81,170.31,400.81
46,3,26,214.70,392.81,223.42,400.81
46,3,100,399.27,392.81,412.35,400.81
46,3,"21,891.89",427.74,392.81,463.09,400.81
46,3,"2,189,189.00",480.79,392.01,538.90,402.01
46,3,Arah,266.60,399.32,282.92,407.32
46,3,(Graphite,285.42,399.32,318.46,407.32
46,3,Black),320.95,399.32,342.41,407.32
47,3,Saklar,266.60,416.44,288.13,424.44
47,3,2-Tombol,290.62,416.44,324.18,424.44
47,3,1-,326.67,416.44,333.94,424.44
47,3,480,67.92,422.96,81.00,430.96
47,3,8536,109.76,422.96,127.20,430.96
47,3,701021,144.15,422.96,170.31,430.96
47,3,26,214.70,422.96,223.42,430.96
47,3,100,399.27,422.96,412.35,430.96
47,3,"29,675.68",427.74,422.96,463.09,430.96
47,3,"2,967,568.00",480.79,422.16,538.90,432.16
47,3,Arah,266.60,429.47,282.92,437.47
47,3,(Graphite,285.42,429.47,318.46,437.47
47,3,Black),320.95,429.47,342.41,437.47
48,3,Saklar,266.60,446.59,288.13,454.59
48,3,2-Tombol,290.62,446.59,324.18,454.59
48,3,2-,326.67,446.59,333.94,454.59
48,3,490,67.92,453.11,81.00,461.11
48,3,8536,109.76,453.11,127.20,461.11
48,3,701022,144.15,453.11,170.31,461.11
48,3,26,214.70,453.11,223.42,461.11
48,3,100,399.27,453.11,412.35,461.11
48,3,"37,378.38",427.74,453.11,463.09,461.11
48,3,"3,737,838.00",480.79,452.31,538.90,462.31
48,3,Arah,266.60,459.62,282.92,467.62
48,3,(Graphite,285.42,459.62,318.46,467.62
48,3,Black),320.95,459.62,342.41,467.62
49,3,Sakelar,266.60,476.74,292.34,484.74
49,3,4,294.83,476.74,299.19,484.74
49,3,Tombol,301.69,476.74,327.98,484.74
49,3,1,330.47,476.74,334.83,484.74
49,3,Arah,337.33,476.74,353.65,484.74
49,3,(S,356.14,476.74,363.66,484.74
49,3,500,67.92,483.26,81.00,491.26
49,3,8536,109.76,483.26,127.20,491.26
49,3,301041,144.15,483.26,170.31,491.26
49,3,61,214.70,483.26,223.42,491.26
49,3,640,399.27,483.26,412.35,491.26
49,3,"37,297.30",427.74,483.26,463.09,491.26
49,3,"23,870,272.00",475.34,482.46,538.90,492.46
49,3,moky,266.60,489.77,285.62,497.77
49,3,Grey),288.11,489.77,307.58,497.77
50,3,Saklar,266.60,506.89,288.13,514.89
50,3,3-Tombol,290.62,506.89,324.18,514.89
50,3,1-,326.67,506.89,333.94,514.89
50,3,510,67.92,513.41,81.00,521.41
50,3,8536,109.76,513.41,127.20,521.41
50,3,701031,144.15,513.41,170.31,521.41
50,3,26,214.70,513.41,223.42,521.41
50,3,100,399.27,513.41,412.35,521.41
50,3,"48,081.08",427.74,513.41,463.09,521.41
50,3,"4,808,108.00",480.79,512.61,538.90,522.61
50,3,Arah,266.60,519.92,282.92,527.92
50,3,(Graphite,285.42,519.92,318.46,527.92
50,3,Black),320.95,519.92,342.41,527.92
51,3,Saklar,266.60,537.04,288.13,545.04
51,3,3-Tombol,290.62,537.04,324.18,545.04
51,3,2-,326.67,537.04,333.94,545.04
51,3,520,67.92,543.56,81.00,551.56
51,3,8536,109.76,543.56,127.20,551.56
51,3,701032,144.15,543.56,170.31,551.56
51,3,26,214.70,543.56,223.42,551.56
51,3,20,403.63,543.56,412.35,551.56
51,3,"65,270.27",427.74,543.56,463.09,551.56
51,3,"1,305,405.40",480.79,542.76,538.90,552.76
51,3,Arah,266.60,550.07,282.92,558.07
51,3,(Graphite,285.42,550.07,318.46,558.07
51,3,Black),320.95,550.07,342.41,558.07
52,3,Saklar,266.60,567.19,288.13,575.19
52,3,4-Tombol,290.62,567.19,324.18,575.19
52,3,1-,326.67,567.19,333.94,575.19
52,3,530,67.92,573.70,81.00,581.70
52,3,8536,109.76,573.70,127.20,581.70
52,3,701041,144.15,573.70,170.31,581.70
52,3,26,214.70,573.70,223.42,581.70
52,3,100,399.27,573.70,412.35,581.70
52,3,"57,972.97",427.74,573.70,463.09,581.70
52,3,"5,797,297.00",480.79,572.91,538.90,582.91
52,3,Arah,266.60,580.22,282.92,588.22
52,3,(Graphite,285.42,580.22,318.46,588.22
52,3,Black),320.95,580.22,342.41,588.22
53,3,Stop,266.60,597.34,282.48,605.34
53,3,Kontak,284.98,597.34,309.31,605.34
53,3,Tipe,311.81,597.34,326.92,605.34
53,3,Schuko,329.42,597.34,354.79,605.34
53,3,(Gr,357.29,597.34,368.56,605.34
53,3,540,67.92,603.85,81.00,611.85
53,3,8536,109.76,603.85,127.20,611.85
53,3,701687,144.15,603.85,170.31,611.85
53,3,26,214.70,603.85,223.42,611.85
53,3,200,399.27,603.85,412.35,611.85
53,3,"26,594.59",427.74,603.85,463.09,611.85
53,3,"5,318,918.00",480.79,603.06,538.90,613.06
53,3,aphite,266.60,610.37,288.37,618.37
53,3,Black),290.86,610.37,312.32,618.37
54,3,Stop,266.60,627.49,282.48,635.49
54,3,Kontak,284.98,627.49,309.31,635.49
54,3,Saklar,311.81,627.49,333.34,635.49
54,3,(Graphite,335.83,627.49,368.87,635.49
54,3,550,67.92,634.00,81.00,642.00
54,3,8536,109.76,634.00,127.20,642.00
54,3,701382,144.15,634.00,170.31,642.00
54,3,26,214.70,634.00,223.42,642.00
54,3,100,399.27,634.00,412.35,642.00
54,3,"34,378.38",427.74,634.00,463.09,642.00
54,3,"3,437,838.00",480.79,633.21,538.90,643.21
54,3,Black),269.10,640.52,290.55,648.52
55,3,Stop,266.60,657.64,282.48,665.64
55,3,Kontak,284.98,657.64,309.31,665.64
55,3,Universal,311.81,657.64,343.98,665.64
55,3,Denga,346.48,657.64,369.18,665.64
55,3,560,67.92,664.15,81.00,672.15
55,3,8536,109.76,664.15,127.20,672.15
55,3,701089,144.15,664.15,170.31,672.15
55,3,26,214.70,664.15,223.42,672.15
55,3,200,399.27,664.15,412.35,672.15
55,3,"82,459.46",427.74,664.15,463.09,672.15
55,3,"16,491,892.00",475.34,663.36,538.90,673.36
55,3,n,266.60,670.67,271.06,678.67
55,3,Sakelar(Graphite,273.55,670.67,332.33,678.67
55,3,Black),334.82,670.67,356.28,678.67
56,3,570,67.92,693.11,81.00,701.11
56,3,8536,109.76,693.11,127.20,701.11
56,3,705111,144.15,693.11,170.31,701.11
56,3,26,214.70,693.11,223.42,701.11
56,3,Outlet,266.60,693.11,288.09,701.11
56,3,TV,290.58,693.11,300.02,701.11
56,3,(Graphite,302.51,693.11,335.55,701.11
56,3,Black),338.05,693.11,359.50,701.11
56,3,100,399.27,693.11,412.35,701.11
56,3,"89,351.35",427.74,693.11,463.09,701.11
56,3,"8,935,135.00",480.79,692.31,538.90,702.31
57,3,Outlet,266.60,715.55,288.09,723.55
57,3,Data,290.58,715.55,307.06,723.55
57,3,Cat.6,309.56,715.55,328.00,723.55
57,3,RJ45(Grap,330.50,715.55,367.38,723.55
57,3,580,67.92,722.06,81.00,730.06
57,3,8536,109.76,722.06,127.20,730.06
57,3,705218,144.15,722.06,170.31,730.06
57,3,26,214.70,722.06,223.42,730.06
57,3,20,403.63,722.06,412.35,730.06
57,3,"110,837.84",423.38,722.06,463.09,730.06
57,3,"2,216,756.80",480.79,721.26,538.90,731.26
57,3,hite,266.60,728.57,279.76,736.57
57,3,Black),282.26,728.57,303.71,736.57
58,3,Saklar,266.60,745.70,288.13,753.70
58,3,1-Tombol,290.62,745.70,324.18,753.70
58,3,1-,326.67,745.70,333.94,753.70
58,3,590,67.92,752.21,81.00,760.21
58,3,8536,109.76,752.21,127.20,760.21
58,3,661011M,144.15,752.21,176.47,760.21
58,3,2B,214.70,752.21,223.77,760.21
58,3,60,403.63,752.21,412.35,760.21
58,3,"46,540.54",427.74,752.21,463.09,760.21
58,3,"2,792,432.40",480.79,751.41,538.90,761.41
58,3,Arah,266.60,758.72,282.92,766.72
58,3,(Metal)(Brushed,285.42,758.72,342.34,766.72
58,3,Grey),344.83,758.72,364.30,766.72
59,4,Sakelar,266.60,270.49,292.34,278.49
59,4,3,294.83,270.49,299.19,278.49
59,4,Tombol,301.69,270.49,327.98,278.49
59,4,1,330.47,270.49,334.83,278.49
59,4,Arah,337.33,270.49,353.65,278.49
59,4,(Me,356.14,270.49,369.57,278.49
59,4,670,67.92,277.00,81.00,285.00
59,4,8536,109.76,277.00,127.20,285.00
59,4,581131,144.15,277.00,170.31,285.00
59,4,60,214.70,277.00,223.42,285.00
59,4,240,399.27,277.00,412.35,285.00
59,4,"27,567.57",427.74,277.00,463.09,285.00
59,4,"6,616,216.80",480.79,276.20,538.90,286.20
59,4,tal,266.60,283.51,275.29,291.51
59,4,Black),277.78,283.51,299.24,291.51
60,4,Sakelar,266.60,300.64,292.34,308.64
60,4,3,294.83,300.64,299.19,308.64
60,4,Tombol,301.69,300.64,327.98,308.64
60,4,2,330.47,300.64,334.83,308.64
60,4,Arah,337.33,300.64,353.65,308.64
60,4,(Me,356.14,300.64,369.57,308.64
60,4,680,67.92,307.15,81.00,315.15
60,4,8536,109.76,307.15,127.20,315.15
60,4,581132,144.15,307.15,170.31,315.15
60,4,60,214.70,307.15,223.42,315.15
60,4,40,403.63,307.15,412.35,315.15
60,4,"32,432.43",427.74,307.15,463.09,315.15
60,4,"1,297,297.20",480.79,306.35,538.90,316.35
60,4,tal,266.60,313.66,275.29,321.66
60,4,Black),277.78,313.66,299.24,321.66
61,4,Sakelar,266.60,330.78,292.34,338.78
61,4,4,294.83,330.78,299.19,338.78
61,4,Tombol,301.69,330.78,327.98,338.78
61,4,1,330.47,330.78,334.83,338.78
61,4,Arah,337.33,330.78,353.65,338.78
61,4,(Me,356.14,330.78,369.57,338.78
61,4,690,67.92,337.30,81.00,345.30
61,4,8536,109.76,337.30,127.20,345.30
61,4,581141,144.15,337.30,170.31,345.30
61,4,60,214.70,337.30,223.42,345.30
61,4,240,399.27,337.30,412.35,345.30
61,4,"38,918.92",427.74,337.30,463.09,345.30
61,4,"9,340,540.80",480.79,336.50,538.90,346.50
61,4,tal,266.60,343.81,275.29,351.81
61,4,Black),277.78,343.81,299.24,351.81
62,4,Sakelar,266.60,360.93,292.34,368.93
62,4,4,294.83,360.93,299.19,368.93
62,4,Tombol,301.69,360.93,327.98,368.93
62,4,2,330.47,360.93,334.83,368.93
62,4,Arah,337.33,360.93,353.65,368.93
62,4,(Me,356.14,360.93,369.57,368.93
62,4,700,67.92,367.45,81.00,375.45
62,4,8536,109.76,367.45,127.20,375.45
62,4,581142,144.15,367.45,170.31,375.45
62,4,60,214.70,367.45,223.42,375.45
62,4,40,403.63,367.45,412.35,375.45
62,4,"47,837.84",427.74,367.45,463.09,375.45
62,4,"1,913,513.60",480.79,366.65,538.90,376.65
62,4,tal,266.60,373.96,275.29,381.96
62,4,Black),277.78,373.96,299.24,381.96
63,4,710,67.92,396.40,81.00,404.40
63,4,8536,109.76,396.40,127.20,404.40
63,4,586311,144.15,396.40,170.31,404.40
63,4,60,214.70,396.40,223.42,404.40
63,4,Sakelar,266.60,396.40,292.34,404.40
63,4,Bell,294.83,396.40,307.40,404.40
63,4,(Metal,309.90,396.40,332.01,404.40
63,4,Black),334.50,396.40,355.96,404.40
63,4,10,403.63,396.40,412.35,404.40
63,4,"21,081.08",427.74,396.40,463.09,404.40
63,4,"210,810.80",489.26,395.60,538.90,405.60
64,4,Stop,266.60,418.84,282.48,426.84
64,4,Kontak,284.98,418.84,309.31,426.84
64,4,Saklar,311.81,418.84,333.34,426.84
64,4,(Metal,335.83,418.84,357.94,426.84
64,4,Bl,360.44,418.84,366.98,426.84
64,4,720,67.92,425.35,81.00,433.35
64,4,8536,109.76,425.35,127.20,433.35
64,4,581382,144.15,425.35,170.31,433.35
64,4,60,214.70,425.35,223.42,433.35
64,4,100,399.27,425.35,412.35,433.35
64,4,"29,594.59",427.74,425.35,463.09,433.35
64,4,"2,959,459.00",480.79,424.56,538.90,434.56
64,4,ack),266.60,431.86,281.52,439.86
65,4,Stop,266.60,448.99,282.48,456.99
65,4,Kontak,284.98,448.99,309.31,456.99
65,4,Universal,311.81,448.99,343.98,456.99
65,4,Denga,346.48,448.99,369.18,456.99
65,4,730,67.92,455.50,81.00,463.50
65,4,8536,109.76,455.50,127.20,463.50
65,4,581089,144.15,455.50,170.31,463.50
65,4,60,214.70,455.50,223.42,463.50
65,4,100,399.27,455.50,412.35,463.50
65,4,"31,216.22",427.74,455.50,463.09,463.50
65,4,"3,121,622.00",480.79,454.71,538.90,464.71
65,4,n,266.60,462.01,271.06,470.01
65,4,Sakelar(Metal,273.55,462.01,321.40,470.01
65,4,Black),323.90,462.01,345.35,470.01
66,4,Stop,266.60,479.14,282.48,487.14
66,4,Kontak,284.98,479.14,309.31,487.14
66,4,Tipe,311.81,479.14,326.92,487.14
66,4,Schuko,329.42,479.14,354.79,487.14
66,4,(M,357.29,479.14,366.50,487.14
66,4,740,67.92,485.65,81.00,493.65
66,4,8536,109.76,485.65,127.20,493.65
66,4,581687,144.15,485.65,170.31,493.65
66,4,60,214.70,485.65,223.42,493.65
66,4,500,399.27,485.65,412.35,493.65
66,4,"18,243.24",427.74,485.65,463.09,493.65
66,4,"9,121,620.00",480.79,484.85,538.90,494.85
66,4,etal,266.60,492.16,279.50,500.16
66,4,Black),281.99,492.16,303.45,500.16
67,4,Sakelar,266.60,509.29,292.34,517.29
67,4,Peredup,294.83,509.29,323.82,517.29
67,4,Lampu,326.32,509.29,350.07,517.29
67,4,(Dim,352.57,509.29,369.58,517.29
67,4,750,67.92,515.80,81.00,523.80
67,4,8536,109.76,515.80,127.20,523.80
67,4,58E101,144.15,515.80,170.44,523.80
67,4,60,214.70,515.80,223.42,523.80
67,4,6,407.99,515.80,412.35,523.80
67,4,"77,027.03",427.74,515.80,463.09,523.80
67,4,"462,162.18",489.26,515.00,538.90,525.00
67,4,mer),266.60,522.31,283.46,530.31
67,4,200W(Metal,285.95,522.31,328.35,530.31
67,4,Black),330.85,522.31,352.30,530.31
68,4,Sakelar,266.60,539.44,292.34,547.44
68,4,Pengatur,294.83,539.44,326.52,547.44
68,4,Kipas,329.02,539.44,347.71,547.44
68,4,Angi,350.21,539.44,365.70,547.44
68,4,760,67.92,545.95,81.00,553.95
68,4,8536,109.76,545.95,127.20,553.95
68,4,58E201,144.15,545.95,170.44,553.95
68,4,60,214.70,545.95,223.42,553.95
68,4,12,403.63,545.95,412.35,553.95
68,4,"81,081.08",427.74,545.95,463.09,553.95
68,4,"972,972.96",489.26,545.15,538.90,555.15
68,4,n,266.60,552.46,271.06,560.46
68,4,200W,273.55,552.46,293.84,560.46
68,4,(Metal,296.34,552.46,318.45,560.46
68,4,Black),320.94,552.46,342.40,560.46
69,4,Stop,266.60,569.59,282.48,577.59
69,4,Kontak,284.98,569.59,309.31,577.59
69,4,Tipe,311.81,569.59,326.92,577.59
69,4,Schuko,329.42,569.59,354.79,577.59
69,4,(M,357.29,569.59,366.50,577.59
69,4,770,67.92,576.10,81.00,584.10
69,4,8536,109.76,576.10,127.20,584.10
69,4,661687M,144.15,576.10,176.47,584.10
69,4,2B,214.70,576.10,223.77,584.10
69,4,30,403.63,576.10,412.35,584.10
69,4,"45,567.57",427.74,576.10,463.09,584.10
69,4,"1,367,027.10",480.79,575.30,538.90,585.30
69,4,etal)(Brushed,266.60,582.61,314.30,590.61
69,4,Grey),316.80,582.61,336.26,590.61
70,4,Outlet,266.60,599.74,288.09,607.74
70,4,Data,290.58,599.74,307.06,607.74
70,4,(Metal),309.56,599.74,334.73,607.74
70,4,(Brushed,337.22,599.74,368.98,607.74
70,4,780,67.92,606.25,81.00,614.25
70,4,8536,109.76,606.25,127.20,614.25
70,4,665218M,144.15,606.25,176.47,614.25
70,4,2B,214.70,606.25,223.77,614.25
70,4,12,403.63,606.25,412.35,614.25
70,4,"145,297.30",423.38,606.25,463.09,614.25
70,4,"1,743,567.60",480.79,605.45,538.90,615.45
70,4,Grey),269.10,612.76,288.56,620.76
71,4,Saklar,266.60,629.89,288.13,637.89
71,4,3-Tombol,290.62,629.89,324.18,637.89
71,4,1-,326.67,629.89,333.94,637.89
71,4,790,67.92,636.40,81.00,644.40
71,4,8536,109.76,636.40,127.20,644.40
71,4,661031G,144.15,636.40,175.65,644.40
71,4,4D,214.70,636.40,224.48,644.40
71,4,12,403.63,636.40,412.35,644.40
71,4,"105,810.81",423.38,636.40,463.09,644.40
71,4,"1,269,729.72",480.79,635.60,538.90,645.60
71,4,Arah,266.60,642.91,282.92,650.91
71,4,(GEM)(Diamond,285.42,642.91,341.93,650.91
71,4,Grey),344.42,642.91,363.89,650.91
72,4,Stop,266.60,660.04,282.48,668.04
72,4,Kontak,284.98,660.04,309.31,668.04
72,4,Tipe,311.81,660.04,326.92,668.04
72,4,Schuko,329.42,660.04,354.79,668.04
72,4,(G,357.29,660.04,365.68,668.04
72,4,800,67.92,666.55,81.00,674.55
72,4,8536,109.76,666.55,127.20,674.55
72,4,661687G,144.15,666.55,175.65,674.55
72,4,4D,214.70,666.55,224.48,674.55
72,4,50,403.63,666.55,412.35,674.55
72,4,"53,675.68",427.74,666.55,463.09,674.55
72,4,"2,683,784.00",480.79,665.75,538.90,675.75
72,4,EM)(Diamond,266.60,673.06,314.72,681.06
72,4,Grey),317.22,673.06,336.68,681.06
73,4,Saklar,266.60,690.19,288.13,698.19
73,4,1-Tombol,290.62,690.19,324.18,698.19
73,4,1-,326.67,690.19,333.94,698.19
73,4,810,67.92,696.70,81.00,704.70
73,4,8536,109.76,696.70,127.20,704.70
73,4,701011,144.15,696.70,170.31,704.70
73,4,46,214.70,696.70,223.42,704.70
73,4,100,399.27,696.70,412.35,704.70
73,4,"16,783.78",427.74,696.70,463.09,704.70
73,4,"1,678,378.00",480.79,695.90,538.90,705.90
73,4,Arah,266.60,703.21,282.92,711.21
73,4,(Matt,287.91,703.21,306.66,711.21
73,4,Champagne),309.16,703.21,354.06,711.21
74,4,820,67.92,725.65,81.00,733.65
74,4,7326,109.76,725.65,127.20,733.65
74,4,701000,144.15,725.65,170.31,733.65
74,4,Plat,266.60,725.65,279.70,733.65
74,4,Penutup,282.19,725.65,311.26,733.65
74,4,20,403.63,725.65,412.35,733.65
74,4,"4,702.70",432.10,725.65,463.09,733.65
74,4,"94,054.00",494.71,724.85,538.90,734.85
75,4,Sakelar,266.60,748.09,292.34,756.09
75,4,Pengatur,294.83,748.09,326.52,756.09
75,4,Kipas,329.02,748.09,347.71,756.09
75,4,Angi,350.21,748.09,365.70,756.09
75,4,830,67.92,754.60,81.00,762.60
75,4,8536,109.76,754.60,127.20,762.60
75,4,30E201,144.15,754.60,170.44,762.60
75,4,61,214.70,754.60,223.42,762.60
75,4,60,403.63,754.60,412.35,762.60
75,4,"69,790.54",427.74,754.60,463.09,762.60
75,4,"4,187,432.40",480.79,753.81,538.90,763.81
75,4,n,266.60,761.11,271.06,769.11
75,4,200W(Smoky,273.55,761.11,320.37,769.11
75,4,Grey),322.86,761.11,342.33,769.11
76,5,840,67.92,65.95,81.00,73.95
76,5,3926,109.76,65.95,127.20,73.95
76,5,720610,144.15,65.95,170.31,73.95
76,5,61,214.70,65.95,223.42,73.95
76,5,20,403.63,65.95,412.35,73.95
76,5,"9,891.89",432.10,65.95,463.09,73.95
76,5,"197,837.80",489.26,65.15,538.90,75.15
76,5,ey),266.60,72.46,277.85,80.46
77,5,850,67.92,94.90,81.00,102.90
77,5,3926,109.76,94.90,127.20,102.90
77,5,720610,144.15,94.90,170.31,102.90
77,5,Bingkai,266.60,94.90,292.01,102.90
77,5,Sakelar,294.50,94.90,320.24,102.90
77,5,1,322.74,94.90,327.10,102.90
77,5,60,403.63,94.90,412.35,102.90
77,5,"5,594.59",432.10,94.90,463.09,102.90
77,5,"335,675.40",489.26,94.11,538.90,104.11
78,5,Bingkai,266.60,117.34,292.01,125.34
78,5,untuk,294.50,117.34,314.53,125.34
78,5,1-,317.02,117.34,324.29,125.34
78,5,860,67.92,123.86,81.00,131.86
78,5,7326,109.76,123.86,127.20,131.86
78,5,700610,144.15,123.86,170.31,131.86
78,5,46,214.70,123.86,223.42,131.86
78,5,480,399.27,123.86,412.35,131.86
78,5,"10,702.70",427.74,123.86,463.09,131.86
78,5,"5,137,296.00",480.79,123.06,538.90,133.06
78,5,tombol,266.60,130.37,290.90,138.37
78,5,(Matt,293.39,130.37,312.14,138.37
78,5,Champagne),314.64,130.37,359.54,138.37
79,5,Saklar,266.60,147.49,288.13,155.49
79,5,1-,290.62,147.49,297.89,155.49
79,5,870,67.92,160.52,81.00,168.52
79,5,8536,109.76,160.52,127.20,168.52
79,5,701026,144.15,160.52,170.31,168.52
79,5,26,214.70,160.52,223.42,168.52
79,5,Tombol,266.60,160.52,292.89,168.52
79,5,Intermediate(Graphit,295.38,160.52,369.65,168.52
79,5,100,399.27,160.52,412.35,168.52
79,5,"36,486.49",427.74,160.52,463.09,168.52
79,5,"3,648,649.00",480.79,159.72,538.90,169.72
79,5,e,266.60,173.54,270.81,181.54
79,5,Black),273.30,173.54,294.76,181.54
80,5,Stop,266.60,190.67,282.48,198.67
80,5,Kontak,284.98,190.67,309.31,198.67
80,5,Multi-,311.81,190.67,331.65,198.67
80,5,880,67.92,203.69,81.00,211.69
80,5,8536,109.76,203.69,127.20,211.69
80,5,721080,144.15,203.69,170.31,211.69
80,5,61,214.70,203.69,223.42,211.69
80,5,standard,266.60,203.69,297.39,211.69
80,5,dan,299.89,203.69,312.95,211.69
80,5,Stop,315.45,203.69,331.33,211.69
80,5,Kontak,333.82,203.69,358.16,211.69
80,5,2,360.66,203.69,365.02,211.69
80,5,50,403.63,203.69,412.35,211.69
80,5,"74,756.76",427.74,203.69,463.09,211.69
80,5,"3,737,838.00",480.79,202.90,538.90,212.90
80,5,Pin(Smoky,266.60,216.72,303.82,224.72
80,5,Grey),306.31,216.72,325.78,224.72
81,5,Stop,266.60,233.84,282.48,241.84
81,5,Kontak,284.98,233.84,309.31,241.84
81,5,Multi-,311.81,233.84,331.65,241.84
81,5,890,67.92,246.87,81.00,254.87
81,5,8536,109.76,246.87,127.20,254.87
81,5,721080,144.15,246.87,170.31,254.87
81,5,46,214.70,246.87,223.42,254.87
81,5,standard,266.60,246.87,297.39,254.87
81,5,Dan,299.89,246.87,313.96,254.87
81,5,Stop,316.46,246.87,332.34,254.87
81,5,Kontak,334.83,246.87,359.17,254.87
81,5,2,361.66,246.87,366.02,254.87
81,5,50,403.63,246.87,412.35,254.87
81,5,"74,756.76",427.74,246.87,463.09,254.87
81,5,"3,737,838.00",480.79,246.07,538.90,256.07
81,5,Pin(Matt,266.60,259.89,296.04,267.89
81,5,Champagne),298.54,259.89,343.44,267.89
82,5,Stop,266.60,277.02,282.48,285.02
82,5,Kontak,284.98,277.02,309.31,285.02
82,5,Multi-,311.81,277.02,331.65,285.02
82,5,900,67.92,290.04,81.00,298.04
82,5,8536,109.76,290.04,127.20,298.04
82,5,721080,144.15,290.04,170.31,298.04
82,5,standard,266.60,290.04,297.39,298.04
82,5,dan,299.89,290.04,312.95,298.04
82,5,Stop,315.45,290.04,331.33,298.04
82,5,Kontak,333.82,290.04,358.16,298.04
82,5,2,360.66,290.04,365.02,298.04
82,5,50,403.63,290.04,412.35,298.04
82,5,"49,824.32",427.74,290.04,463.09,298.04
82,5,"2,491,216.00",480.79,289.24,538.90,299.24
82,5,Pin,266.60,303.07,277.29,311.07
83,5,Stop,266.60,320.19,282.48,328.19
83,5,Kontak,284.98,320.19,309.31,328.19
83,5,Saklar,311.81,320.19,333.34,328.19
83,5,Internasi,335.83,320.19,367.07,328.19
83,5,910,67.92,326.70,81.00,334.70
83,5,8536,109.76,326.70,127.20,334.70
83,5,701080,144.15,326.70,170.31,334.70
83,5,26,214.70,326.70,223.42,334.70
83,5,200,399.27,326.70,412.35,334.70
83,5,"73,054.05",427.74,326.70,463.09,334.70
83,5,"14,610,810.00",475.34,325.91,538.90,335.91
83,5,onal,266.60,333.21,281.41,341.21
83,5,10A(Graphite,283.90,333.21,330.46,341.21
83,5,Black),332.95,333.21,354.41,341.21
84,5,Stop,266.60,350.34,282.48,358.34
84,5,Kontak,284.98,350.34,309.31,358.34
84,5,Saklar,311.81,350.34,333.34,358.34
84,5,Internasi,335.83,350.34,367.07,358.34
84,5,920,67.92,356.85,81.00,364.85
84,5,8536,109.76,356.85,127.20,364.85
84,5,701080,144.15,356.85,170.31,364.85
84,5,61,214.70,356.85,223.42,364.85
84,5,200,399.27,356.85,412.35,364.85
84,5,"73,054.05",427.74,356.85,463.09,364.85
84,5,"14,610,810.00",475.34,356.06,538.90,366.06
84,5,onal,266.60,363.36,281.41,371.36
84,5,10A(Smoky,283.90,363.36,323.94,371.36
84,5,Grey),326.44,363.36,345.90,371.36
85,5,Stop,266.60,380.49,282.48,388.49
85,5,Kontak,284.98,380.49,309.31,388.49
85,5,Saklar,311.81,380.49,333.34,388.49
85,5,Internasi,335.83,380.49,367.07,388.49
85,5,930,67.92,387.00,81.00,395.00
85,5,8536,109.76,387.00,127.20,395.00
85,5,701080,144.15,387.00,170.31,395.00
85,5,300,399.27,387.00,412.35,395.00
85,5,"49,864.86",427.74,387.00,463.09,395.00
85,5,"14,959,458.00",475.34,386.21,538.90,396.21
85,5,onal,266.60,393.51,281.41,401.51
85,5,10A,283.90,393.51,297.42,401.51
86,5,940,67.92,415.95,81.00,423.95
86,5,8536,109.76,415.95,127.20,423.95
86,5,305111S,144.15,415.95,174.77,423.95
86,5,61,214.70,415.95,223.42,423.95
86,5,Outlet,266.60,415.95,288.09,423.95
86,5,TV,290.58,415.95,300.02,423.95
86,5,(Smoky,302.51,415.95,329.04,423.95
86,5,Grey),331.54,415.95,351.00,423.95
86,5,200,399.27,415.95,412.35,423.95
86,5,"26,250.00",427.74,415.95,463.09,423.95
86,5,"5,250,000.00",480.79,415.16,538.90,425.16
87,5,Sakelar,266.60,438.39,292.34,446.39
87,5,Pengatur,294.83,438.39,326.52,446.39
87,5,Kipas,329.02,438.39,347.71,446.39
87,5,Angi,350.21,438.39,365.70,446.39
87,5,950,67.92,444.91,81.00,452.91
87,5,8536,109.76,444.91,127.20,452.91
87,5,70E201,144.15,444.91,170.44,452.91
87,5,26,214.70,444.91,223.42,452.91
87,5,32,403.63,444.91,412.35,452.91
87,5,"298,540.54",423.38,444.91,463.09,452.91
87,5,"9,553,297.28",480.79,444.11,538.90,454.11
87,5,n,266.60,451.42,271.06,459.42
87,5,200W(Graphite,273.55,451.42,326.88,459.42
87,5,Black),329.38,451.42,350.83,459.42
88,5,Sakelar,266.60,468.54,292.34,476.54
88,5,Pengatur,294.83,468.54,326.52,476.54
